Step,AgentID,Steps to fire up
6,"(24, 79)",-1
6,"(24, 80)",-1
6,"(24, 84)",-1
6,"(24, 86)",-1
6,"(24, 88)",-1
6,"(24, 90)",-1
6,"(24, 91)",-1
6,"(24, 93)",-1
6,"(24, 94)",-1
6,"(25, 0)",-1
6,"(25, 2)",-1
6,"(25, 4)",-1
6,"(25, 7)",-1
6,"(25, 10)",-1
6,"(25, 11)",-1
6,"(25, 12)",-1
6,"(25, 13)",-1
6,"(25, 14)",-1
6,"(25, 15)",-1
6,"(25, 16)",-1
6,"(25, 17)",-1
6,"(25, 18)",-1
6,"(25, 21)",-1
6,"(25, 23)",-1
6,"(25, 26)",-1
6,"(25, 29)",-1
6,"(25, 33)",-1
6,"(25, 34)",-1
6,"(25, 38)",-1
6,"(25, 40)",-1
6,"(25, 43)",-1
6,"(25, 44)",-1
6,"(25, 46)",-1
6,"(25, 51)",-1
6,"(25, 55)",-1
6,"(25, 56)",-1
6,"(25, 58)",-1
6,"(25, 61)",-1
6,"(25, 62)",-1
6,"(25, 63)",-1
6,"(25, 65)",-1
6,"(25, 66)",-1
6,"(25, 69)",-1
6,"(25, 71)",-1
6,"(25, 72)",-1
6,"(25, 75)",-1
6,"(25, 77)",-1
6,"(25, 80)",-1
6,"(25, 82)",-1
6,"(25, 83)",-1
6,"(25, 84)",-1
6,"(25, 85)",-1
6,"(25, 86)",-1
6,"(25, 88)",-1
6,"(25, 91)",-1
6,"(25, 92)",-1
6,"(25, 95)",-1
6,"(25, 97)",-1
6,"(25, 98)",-1
6,"(26, 0)",-1
6,"(26, 5)",-1
6,"(26, 11)",-1
6,"(26, 18)",-1
6,"(26, 23)",-1
6,"(26, 25)",-1
6,"(26, 27)",-1
6,"(26, 28)",-1
6,"(26, 30)",-1
6,"(26, 36)",-1
6,"(26, 37)",-1
6,"(26, 38)",-1
6,"(26, 41)",-1
6,"(26, 44)",-1
6,"(26, 46)",-1
6,"(26, 48)",-1
6,"(26, 53)",-1
6,"(26, 54)",-1
6,"(26, 56)",-1
6,"(26, 60)",-1
6,"(26, 61)",-1
6,"(26, 65)",-1
6,"(26, 70)",-1
6,"(26, 71)",-1
6,"(26, 77)",-1
6,"(26, 80)",-1
6,"(26, 84)",-1
6,"(26, 86)",-1
6,"(26, 89)",-1
6,"(26, 90)",-1
6,"(26, 92)",-1
6,"(26, 93)",-1
6,"(26, 94)",-1
6,"(26, 98)",-1
6,"(27, 3)",-1
6,"(27, 9)",-1
6,"(27, 10)",-1
6,"(27, 12)",-1
6,"(27, 16)",-1
6,"(27, 17)",-1
6,"(27, 18)",-1
6,"(27, 21)",-1
6,"(27, 22)",-1
6,"(27, 24)",-1
6,"(27, 26)",-1
6,"(27, 28)",-1
6,"(27, 31)",-1
6,"(27, 33)",-1
6,"(27, 40)",-1
6,"(27, 43)",-1
6,"(27, 45)",-1
6,"(27, 48)",-1
6,"(27, 49)",-1
6,"(27, 50)",-1
6,"(27, 51)",-1
6,"(27, 52)",-1
6,"(27, 53)",-1
6,"(27, 55)",-1
6,"(27, 56)",-1
6,"(27, 58)",-1
6,"(27, 59)",-1
6,"(27, 60)",-1
6,"(27, 61)",-1
6,"(27, 63)",-1
6,"(27, 64)",-1
6,"(27, 65)",-1
6,"(27, 68)",-1
6,"(27, 70)",-1
6,"(27, 71)",-1
6,"(27, 72)",-1
6,"(27, 73)",-1
6,"(27, 74)",-1
6,"(27, 75)",-1
6,"(27, 80)",-1
6,"(27, 82)",-1
6,"(27, 84)",-1
6,"(27, 85)",-1
6,"(27, 88)",-1
6,"(27, 91)",-1
6,"(27, 94)",-1
6,"(27, 95)",-1
6,"(27, 96)",-1
6,"(27, 97)",-1
6,"(27, 99)",-1
6,"(28, 1)",-1
6,"(28, 2)",-1
6,"(28, 6)",-1
6,"(28, 8)",-1
6,"(28, 9)",-1
6,"(28, 12)",-1
6,"(28, 17)",-1
6,"(28, 19)",-1
6,"(28, 20)",-1
6,"(28, 21)",-1
6,"(28, 25)",-1
6,"(28, 31)",-1
6,"(28, 34)",-1
6,"(28, 37)",-1
6,"(28, 40)",-1
6,"(28, 42)",-1
6,"(28, 43)",-1
6,"(28, 44)",-1
6,"(28, 47)",-1
6,"(28, 50)",-1
6,"(28, 52)",-1
6,"(28, 54)",-1
6,"(28, 55)",-1
6,"(28, 57)",-1
6,"(28, 58)",-1
6,"(28, 61)",-1
6,"(28, 62)",-1
6,"(28, 68)",-1
6,"(28, 69)",-1
6,"(28, 75)",-1
6,"(28, 76)",-1
6,"(28, 77)",-1
6,"(28, 79)",-1
6,"(28, 83)",-1
6,"(28, 84)",-1
6,"(28, 86)",-1
6,"(28, 87)",-1
6,"(28, 91)",-1
6,"(28, 94)",-1
6,"(28, 95)",-1
6,"(28, 96)",-1
6,"(28, 97)",-1
6,"(29, 2)",-1
6,"(29, 4)",-1
6,"(29, 6)",-1
6,"(29, 10)",-1
6,"(29, 13)",-1
6,"(29, 16)",-1
6,"(29, 17)",-1
6,"(29, 19)",-1
6,"(29, 22)",-1
6,"(29, 23)",-1
6,"(29, 27)",-1
6,"(29, 30)",-1
6,"(29, 31)",-1
6,"(29, 34)",-1
6,"(29, 36)",-1
6,"(29, 38)",-1
6,"(29, 39)",-1
6,"(29, 40)",-1
6,"(29, 50)",-1
6,"(29, 51)",-1
6,"(29, 52)",-1
6,"(29, 53)",-1
6,"(29, 55)",-1
6,"(29, 57)",-1
6,"(29, 58)",-1
6,"(29, 59)",-1
6,"(29, 63)",-1
6,"(29, 65)",-1
6,"(29, 68)",-1
6,"(29, 74)",-1
6,"(29, 75)",-1
6,"(29, 76)",-1
6,"(29, 77)",-1
6,"(29, 78)",-1
6,"(29, 80)",-1
6,"(29, 84)",-1
6,"(29, 85)",-1
6,"(29, 86)",-1
6,"(29, 88)",-1
6,"(29, 91)",-1
6,"(29, 95)",-1
6,"(29, 98)",-1
6,"(30, 1)",-1
6,"(30, 3)",-1
6,"(30, 8)",-1
6,"(30, 12)",-1
6,"(30, 14)",-1
6,"(30, 15)",-1
6,"(30, 16)",-1
6,"(30, 17)",-1
6,"(30, 19)",-1
6,"(30, 21)",-1
6,"(30, 26)",-1
6,"(30, 30)",-1
6,"(30, 31)",-1
6,"(30, 35)",-1
6,"(30, 40)",-1
6,"(30, 41)",-1
6,"(30, 42)",-1
6,"(30, 44)",-1
6,"(30, 46)",-1
6,"(30, 47)",-1
6,"(30, 48)",-1
6,"(30, 49)",-1
6,"(30, 50)",-1
6,"(30, 51)",-1
6,"(30, 53)",-1
6,"(30, 55)",-1
6,"(30, 57)",-1
6,"(30, 60)",-1
6,"(30, 64)",-1
6,"(30, 66)",-1
6,"(30, 68)",-1
6,"(30, 69)",-1
6,"(30, 71)",-1
6,"(30, 72)",-1
6,"(30, 74)",-1
6,"(30, 75)",-1
6,"(30, 79)",-1
6,"(30, 80)",-1
6,"(30, 81)",-1
6,"(30, 83)",-1
6,"(30, 85)",-1
6,"(30, 86)",-1
6,"(30, 91)",-1
6,"(30, 96)",-1
6,"(30, 99)",-1
6,"(31, 2)",-1
6,"(31, 3)",-1
6,"(31, 4)",-1
6,"(31, 8)",-1
6,"(31, 9)",-1
6,"(31, 11)",-1
6,"(31, 13)",-1
6,"(31, 14)",-1
6,"(31, 15)",-1
6,"(31, 16)",-1
6,"(31, 19)",-1
6,"(31, 22)",-1
6,"(31, 24)",-1
6,"(31, 26)",-1
6,"(31, 28)",-1
6,"(31, 29)",-1
6,"(31, 30)",-1
6,"(31, 34)",-1
6,"(31, 35)",-1
6,"(31, 38)",-1
6,"(31, 39)",-1
6,"(31, 41)",-1
6,"(31, 42)",-1
6,"(31, 47)",-1
6,"(31, 48)",-1
6,"(31, 51)",-1
6,"(31, 53)",-1
6,"(31, 55)",-1
6,"(31, 57)",-1
6,"(31, 58)",-1
6,"(31, 59)",-1
6,"(31, 61)",-1
6,"(31, 62)",-1
6,"(31, 66)",-1
6,"(31, 69)",-1
6,"(31, 71)",-1
6,"(31, 72)",-1
6,"(31, 74)",-1
6,"(31, 76)",-1
6,"(31, 82)",-1
6,"(31, 88)",-1
6,"(31, 89)",-1
6,"(31, 93)",-1
6,"(31, 97)",-1
6,"(31, 98)",-1
6,"(32, 2)",-1
6,"(32, 6)",-1
6,"(32, 10)",-1
6,"(32, 13)",-1
6,"(32, 15)",-1
6,"(32, 16)",-1
6,"(32, 18)",-1
6,"(32, 19)",-1
6,"(32, 20)",-1
6,"(32, 22)",-1
6,"(32, 27)",-1
6,"(32, 29)",-1
6,"(32, 32)",-1
6,"(32, 33)",-1
6,"(32, 35)",-1
6,"(32, 37)",-1
6,"(32, 39)",-1
6,"(32, 40)",-1
6,"(32, 44)",-1
6,"(32, 45)",-1
6,"(32, 46)",-1
6,"(32, 48)",-1
6,"(32, 52)",-1
6,"(32, 55)",-1
6,"(32, 57)",-1
6,"(32, 58)",-1
6,"(32, 59)",-1
6,"(32, 61)",-1
6,"(32, 63)",-1
6,"(32, 64)",-1
6,"(32, 65)",-1
6,"(32, 71)",-1
6,"(32, 75)",-1
6,"(32, 78)",-1
6,"(32, 79)",-1
6,"(32, 82)",-1
6,"(32, 89)",-1
6,"(32, 90)",-1
6,"(32, 91)",-1
6,"(32, 92)",-1
6,"(32, 95)",-1
6,"(32, 96)",-1
6,"(33, 1)",-1
6,"(33, 3)",-1
6,"(33, 4)",-1
6,"(33, 5)",-1
6,"(33, 6)",-1
6,"(33, 8)",-1
6,"(33, 9)",-1
6,"(33, 10)",-1
6,"(33, 12)",-1
6,"(33, 13)",-1
6,"(33, 16)",-1
6,"(33, 17)",-1
6,"(33, 18)",-1
6,"(33, 20)",-1
6,"(33, 25)",-1
6,"(33, 26)",-1
6,"(33, 27)",-1
6,"(33, 29)",-1
6,"(33, 34)",-1
6,"(33, 35)",-1
6,"(33, 37)",-1
6,"(33, 38)",-1
6,"(33, 40)",-1
6,"(33, 44)",-1
6,"(33, 45)",-1
6,"(33, 46)",-1
6,"(33, 47)",-1
6,"(33, 48)",-1
6,"(33, 49)",-1
6,"(33, 51)",-1
6,"(33, 55)",-1
6,"(33, 63)",-1
6,"(33, 64)",-1
6,"(33, 72)",-1
6,"(33, 73)",-1
6,"(33, 77)",-1
6,"(33, 78)",-1
6,"(33, 79)",-1
6,"(33, 80)",-1
6,"(33, 82)",-1
6,"(33, 88)",-1
6,"(33, 89)",-1
6,"(33, 92)",-1
6,"(33, 94)",-1
6,"(33, 97)",-1
6,"(33, 98)",-1
6,"(34, 2)",-1
6,"(34, 3)",-1
6,"(34, 5)",-1
6,"(34, 6)",-1
6,"(34, 8)",-1
6,"(34, 9)",-1
6,"(34, 11)",-1
6,"(34, 13)",-1
6,"(34, 14)",-1
6,"(34, 16)",-1
6,"(34, 17)",-1
6,"(34, 18)",-1
6,"(34, 20)",-1
6,"(34, 21)",-1
6,"(34, 22)",-1
6,"(34, 23)",-1
6,"(34, 24)",-1
6,"(34, 29)",-1
6,"(34, 34)",-1
6,"(34, 35)",-1
6,"(34, 37)",-1
6,"(34, 38)",-1
6,"(34, 39)",-1
6,"(34, 42)",-1
6,"(34, 43)",-1
6,"(34, 46)",-1
6,"(34, 47)",-1
6,"(34, 48)",-1
6,"(34, 50)",-1
6,"(34, 51)",-1
6,"(34, 52)",-1
6,"(34, 53)",-1
6,"(34, 59)",-1
6,"(34, 62)",-1
6,"(34, 66)",-1
6,"(34, 67)",-1
6,"(34, 68)",-1
6,"(34, 74)",-1
6,"(34, 75)",-1
6,"(34, 78)",-1
6,"(34, 79)",-1
6,"(34, 81)",-1
6,"(34, 82)",-1
6,"(34, 83)",-1
6,"(34, 87)",-1
6,"(34, 88)",-1
6,"(34, 90)",-1
6,"(34, 91)",-1
6,"(34, 95)",-1
6,"(34, 96)",-1
6,"(34, 97)",-1
6,"(34, 99)",-1
6,"(35, 3)",-1
6,"(35, 4)",-1
6,"(35, 5)",-1
6,"(35, 10)",-1
6,"(35, 11)",-1
6,"(35, 18)",-1
6,"(35, 19)",-1
6,"(35, 23)",-1
6,"(35, 24)",-1
6,"(35, 28)",-1
6,"(35, 32)",-1
6,"(35, 38)",-1
6,"(35, 39)",-1
6,"(35, 41)",-1
6,"(35, 45)",-1
6,"(35, 47)",-1
6,"(35, 50)",-1
6,"(35, 51)",-1
6,"(35, 54)",-1
6,"(35, 58)",-1
6,"(35, 60)",-1
6,"(35, 64)",-1
6,"(35, 67)",-1
6,"(35, 75)",-1
6,"(35, 77)",-1
6,"(35, 79)",-1
6,"(35, 80)",-1
6,"(35, 87)",-1
6,"(35, 89)",-1
6,"(35, 94)",-1
6,"(35, 95)",-1
6,"(35, 96)",-1
6,"(35, 97)",-1
6,"(35, 99)",-1
6,"(36, 0)",-1
6,"(36, 1)",-1
6,"(36, 2)",-1
6,"(36, 4)",-1
6,"(36, 6)",-1
6,"(36, 7)",-1
6,"(36, 8)",-1
6,"(36, 13)",-1
6,"(36, 14)",-1
6,"(36, 16)",-1
6,"(36, 18)",-1
6,"(36, 20)",-1
6,"(36, 21)",-1
6,"(36, 22)",-1
6,"(36, 23)",-1
6,"(36, 25)",-1
6,"(36, 27)",-1
6,"(36, 31)",-1
6,"(36, 32)",-1
6,"(36, 33)",-1
6,"(36, 35)",-1
6,"(36, 36)",-1
6,"(36, 38)",-1
6,"(36, 42)",-1
6,"(36, 47)",-1
6,"(36, 48)",-1
6,"(36, 49)",-1
6,"(36, 51)",-1
6,"(36, 52)",-1
6,"(36, 53)",-1
6,"(36, 57)",-1
6,"(36, 58)",-1
6,"(36, 63)",-1
6,"(36, 65)",-1
6,"(36, 67)",-1
6,"(36, 68)",-1
6,"(36, 69)",-1
6,"(36, 70)",-1
6,"(36, 71)",-1
6,"(36, 72)",-1
6,"(36, 73)",-1
6,"(36, 74)",-1
6,"(36, 76)",-1
6,"(36, 80)",-1
6,"(36, 81)",-1
6,"(36, 82)",-1
6,"(36, 83)",-1
6,"(36, 87)",-1
6,"(36, 89)",-1
6,"(36, 92)",-1
6,"(36, 98)",-1
6,"(36, 99)",-1
6,"(37, 1)",-1
6,"(37, 6)",-1
6,"(37, 11)",-1
6,"(37, 15)",-1
6,"(37, 17)",-1
6,"(37, 19)",-1
6,"(37, 20)",-1
6,"(37, 24)",-1
6,"(37, 27)",-1
6,"(37, 28)",-1
6,"(37, 33)",-1
6,"(37, 35)",-1
6,"(37, 37)",-1
6,"(37, 38)",-1
6,"(37, 39)",-1
6,"(37, 41)",-1
6,"(37, 42)",-1
6,"(37, 44)",-1
6,"(37, 45)",-1
6,"(37, 46)",-1
6,"(37, 49)",-1
6,"(37, 50)",-1
6,"(37, 51)",-1
6,"(37, 52)",-1
6,"(37, 53)",-1
6,"(37, 54)",-1
6,"(37, 55)",-1
6,"(37, 57)",-1
6,"(37, 61)",-1
6,"(37, 62)",-1
6,"(37, 65)",-1
6,"(37, 66)",-1
6,"(37, 73)",-1
6,"(37, 76)",-1
6,"(37, 78)",-1
6,"(37, 83)",-1
6,"(37, 90)",-1
6,"(37, 91)",-1
6,"(37, 93)",-1
6,"(37, 96)",-1
6,"(38, 1)",-1
6,"(38, 3)",-1
6,"(38, 4)",-1
6,"(38, 7)",-1
6,"(38, 8)",-1
6,"(38, 11)",-1
6,"(38, 13)",-1
6,"(38, 18)",-1
6,"(38, 19)",-1
6,"(38, 21)",-1
6,"(38, 25)",-1
6,"(38, 26)",-1
6,"(38, 27)",-1
6,"(38, 28)",-1
6,"(38, 31)",-1
6,"(38, 33)",-1
6,"(38, 34)",-1
6,"(38, 36)",-1
6,"(38, 43)",-1
6,"(38, 46)",-1
6,"(38, 50)",-1
6,"(38, 52)",-1
6,"(38, 53)",-1
6,"(38, 55)",-1
6,"(38, 56)",-1
6,"(38, 59)",-1
6,"(38, 61)",-1
6,"(38, 62)",-1
6,"(38, 65)",-1
6,"(38, 66)",-1
6,"(38, 72)",-1
6,"(38, 76)",-1
6,"(38, 78)",-1
6,"(38, 83)",-1
6,"(38, 89)",-1
6,"(38, 90)",-1
6,"(38, 93)",-1
6,"(38, 96)",-1
6,"(38, 97)",-1
6,"(38, 99)",-1
6,"(39, 3)",-1
6,"(39, 5)",-1
6,"(39, 6)",-1
6,"(39, 8)",-1
6,"(39, 11)",-1
6,"(39, 16)",-1
6,"(39, 17)",-1
6,"(39, 19)",-1
6,"(39, 22)",-1
6,"(39, 24)",-1
6,"(39, 25)",-1
6,"(39, 28)",-1
6,"(39, 31)",-1
6,"(39, 37)",-1
6,"(39, 42)",-1
6,"(39, 43)",-1
6,"(39, 44)",-1
6,"(39, 46)",-1
6,"(39, 47)",-1
6,"(39, 48)",-1
6,"(39, 49)",-1
6,"(39, 54)",-1
6,"(39, 56)",-1
6,"(39, 61)",-1
6,"(39, 62)",-1
6,"(39, 67)",-1
6,"(39, 69)",-1
6,"(39, 71)",-1
6,"(39, 73)",-1
6,"(39, 75)",-1
6,"(39, 76)",-1
6,"(39, 77)",-1
6,"(39, 80)",-1
6,"(39, 82)",-1
6,"(39, 83)",-1
6,"(39, 84)",-1
6,"(39, 90)",-1
6,"(39, 91)",-1
6,"(39, 93)",-1
6,"(39, 98)",-1
6,"(40, 0)",-1
6,"(40, 1)",-1
6,"(40, 3)",-1
6,"(40, 4)",-1
6,"(40, 5)",-1
6,"(40, 6)",-1
6,"(40, 8)",-1
6,"(40, 10)",-1
6,"(40, 12)",-1
6,"(40, 13)",-1
6,"(40, 14)",-1
6,"(40, 18)",-1
6,"(40, 19)",-1
6,"(40, 20)",-1
6,"(40, 21)",-1
6,"(40, 23)",-1
6,"(40, 24)",-1
6,"(40, 28)",-1
6,"(40, 29)",-1
6,"(40, 30)",-1
6,"(40, 37)",-1
6,"(40, 38)",-1
6,"(40, 39)",-1
6,"(40, 45)",-1
6,"(40, 46)",-1
6,"(40, 47)",-1
6,"(40, 48)",-1
6,"(40, 50)",-1
6,"(40, 51)",-1
6,"(40, 52)",-1
6,"(40, 54)",-1
6,"(40, 58)",-1
6,"(40, 61)",-1
6,"(40, 70)",-1
6,"(40, 71)",-1
6,"(40, 73)",-1
6,"(40, 77)",-1
6,"(40, 78)",-1
6,"(40, 82)",-1
6,"(40, 86)",-1
6,"(40, 87)",-1
6,"(40, 88)",-1
6,"(40, 89)",-1
6,"(40, 91)",-1
6,"(40, 95)",-1
6,"(40, 96)",-1
6,"(41, 5)",-1
6,"(41, 11)",-1
6,"(41, 14)",-1
6,"(41, 15)",-1
6,"(41, 16)",-1
6,"(41, 17)",-1
6,"(41, 18)",-1
6,"(41, 20)",-1
6,"(41, 31)",-1
6,"(41, 34)",-1
6,"(41, 37)",-1
6,"(41, 42)",-1
6,"(41, 45)",-1
6,"(41, 47)",-1
6,"(41, 48)",-1
6,"(41, 51)",-1
6,"(41, 53)",-1
6,"(41, 55)",-1
6,"(41, 56)",-1
6,"(41, 57)",-1
6,"(41, 64)",-1
6,"(41, 65)",-1
6,"(41, 66)",-1
6,"(41, 68)",-1
6,"(41, 71)",-1
6,"(41, 75)",-1
6,"(41, 76)",-1
6,"(41, 77)",-1
6,"(41, 83)",-1
6,"(41, 85)",-1
6,"(41, 86)",-1
6,"(41, 88)",-1
6,"(41, 90)",-1
6,"(41, 91)",-1
6,"(41, 94)",-1
6,"(41, 97)",-1
6,"(41, 98)",-1
6,"(42, 3)",-1
6,"(42, 6)",-1
6,"(42, 8)",-1
6,"(42, 10)",-1
6,"(42, 11)",-1
6,"(42, 13)",-1
6,"(42, 15)",-1
6,"(42, 18)",-1
6,"(42, 20)",-1
6,"(42, 21)",-1
6,"(42, 23)",-1
6,"(42, 26)",-1
6,"(42, 27)",-1
6,"(42, 28)",-1
6,"(42, 30)",-1
6,"(42, 34)",-1
6,"(42, 35)",-1
6,"(42, 41)",-1
6,"(42, 46)",-1
6,"(42, 52)",-1
6,"(42, 54)",-1
6,"(42, 57)",-1
6,"(42, 60)",-1
6,"(42, 61)",-1
6,"(42, 63)",-1
6,"(42, 64)",-1
6,"(42, 67)",-1
6,"(42, 69)",-1
6,"(42, 70)",-1
6,"(42, 74)",-1
6,"(42, 82)",-1
6,"(42, 84)",-1
6,"(42, 85)",-1
6,"(42, 86)",-1
6,"(42, 87)",-1
6,"(42, 89)",-1
6,"(42, 91)",-1
6,"(42, 92)",-1
6,"(42, 97)",-1
6,"(42, 98)",-1
6,"(42, 99)",-1
6,"(43, 5)",-1
6,"(43, 6)",-1
6,"(43, 11)",-1
6,"(43, 12)",-1
6,"(43, 13)",-1
6,"(43, 14)",-1
6,"(43, 16)",-1
6,"(43, 22)",-1
6,"(43, 24)",-1
6,"(43, 26)",-1
6,"(43, 27)",-1
6,"(43, 28)",-1
6,"(43, 29)",-1
6,"(43, 34)",-1
6,"(43, 35)",-1
6,"(43, 37)",-1
6,"(43, 40)",-1
6,"(43, 44)",-1
6,"(43, 47)",-1
6,"(43, 50)",-1
6,"(43, 51)",-1
6,"(43, 56)",-1
6,"(43, 57)",-1
6,"(43, 61)",-1
6,"(43, 63)",-1
6,"(43, 64)",-1
6,"(43, 65)",-1
6,"(43, 67)",-1
6,"(43, 69)",-1
6,"(43, 70)",-1
6,"(43, 73)",-1
6,"(43, 76)",-1
6,"(43, 78)",-1
6,"(43, 82)",-1
6,"(43, 84)",-1
6,"(43, 88)",-1
6,"(43, 90)",-1
6,"(43, 92)",-1
6,"(43, 98)",-1
6,"(44, 0)",-1
6,"(44, 2)",-1
6,"(44, 7)",-1
6,"(44, 8)",-1
6,"(44, 10)",-1
6,"(44, 11)",-1
6,"(44, 12)",-1
6,"(44, 14)",-1
6,"(44, 15)",-1
6,"(44, 17)",-1
6,"(44, 18)",-1
6,"(44, 19)",-1
6,"(44, 26)",-1
6,"(44, 27)",-1
6,"(44, 28)",-1
6,"(44, 29)",-1
6,"(44, 34)",-1
6,"(44, 35)",-1
6,"(44, 36)",-1
6,"(44, 39)",-1
6,"(44, 41)",-1
6,"(44, 42)",-1
6,"(44, 44)",-1
6,"(44, 51)",-1
6,"(44, 53)",-1
6,"(44, 54)",-1
6,"(44, 55)",-1
6,"(44, 56)",-1
6,"(44, 58)",-1
6,"(44, 63)",-1
6,"(44, 64)",-1
6,"(44, 68)",-1
6,"(44, 69)",-1
6,"(44, 70)",-1
6,"(44, 74)",-1
6,"(44, 81)",-1
6,"(44, 82)",-1
6,"(44, 83)",-1
6,"(44, 85)",-1
6,"(44, 88)",-1
6,"(44, 90)",-1
6,"(44, 96)",-1
6,"(45, 0)",-1
6,"(45, 1)",-1
6,"(45, 4)",-1
6,"(45, 5)",-1
6,"(45, 7)",-1
6,"(45, 10)",-1
6,"(45, 11)",-1
6,"(45, 12)",-1
6,"(45, 13)",-1
6,"(45, 15)",-1
6,"(45, 16)",-1
6,"(45, 18)",-1
6,"(45, 20)",-1
6,"(45, 21)",-1
6,"(45, 23)",-1
6,"(45, 27)",-1
6,"(45, 28)",-1
6,"(45, 29)",-1
6,"(45, 32)",-1
6,"(45, 35)",-1
6,"(45, 36)",-1
6,"(45, 38)",-1
6,"(45, 39)",-1
6,"(45, 41)",-1
6,"(45, 42)",-1
6,"(45, 43)",-1
6,"(45, 48)",-1
6,"(45, 50)",-1
6,"(45, 52)",-1
6,"(45, 54)",-1
6,"(45, 55)",-1
6,"(45, 62)",-1
6,"(45, 64)",-1
6,"(45, 66)",-1
6,"(45, 71)",-1
6,"(45, 78)",-1
6,"(45, 79)",-1
6,"(45, 80)",-1
6,"(45, 81)",-1
6,"(45, 82)",-1
6,"(45, 83)",-1
6,"(45, 88)",-1
6,"(45, 89)",-1
6,"(45, 90)",-1
6,"(45, 91)",-1
6,"(45, 93)",-1
6,"(45, 95)",-1
6,"(45, 98)",-1
6,"(45, 99)",-1
6,"(46, 1)",-1
6,"(46, 7)",-1
6,"(46, 8)",-1
6,"(46, 10)",-1
6,"(46, 12)",-1
6,"(46, 14)",-1
6,"(46, 15)",-1
6,"(46, 17)",-1
6,"(46, 20)",-1
6,"(46, 22)",-1
6,"(46, 24)",-1
6,"(46, 26)",-1
6,"(46, 28)",-1
6,"(46, 30)",-1
6,"(46, 32)",-1
6,"(46, 33)",-1
6,"(46, 34)",-1
6,"(46, 39)",-1
6,"(46, 42)",-1
6,"(46, 44)",-1
6,"(46, 48)",-1
6,"(46, 52)",-1
6,"(46, 54)",-1
6,"(46, 55)",-1
6,"(46, 56)",-1
6,"(46, 57)",-1
6,"(46, 58)",-1
6,"(46, 59)",-1
6,"(46, 61)",-1
6,"(46, 63)",-1
6,"(46, 66)",-1
6,"(46, 68)",-1
6,"(46, 70)",-1
6,"(46, 71)",-1
6,"(46, 72)",-1
6,"(46, 77)",-1
6,"(46, 79)",-1
6,"(46, 81)",-1
6,"(46, 84)",-1
6,"(46, 85)",-1
6,"(46, 86)",-1
6,"(46, 91)",-1
6,"(46, 92)",-1
6,"(46, 95)",-1
6,"(46, 98)",-1
6,"(47, 0)",-1
6,"(47, 5)",-1
6,"(47, 9)",-1
6,"(47, 10)",-1
6,"(47, 11)",-1
6,"(47, 14)",-1
6,"(47, 15)",-1
6,"(47, 16)",-1
6,"(47, 18)",-1
6,"(47, 22)",-1
6,"(47, 24)",-1
6,"(47, 26)",-1
6,"(47, 27)",-1
6,"(47, 30)",-1
6,"(47, 33)",-1
6,"(47, 36)",-1
6,"(47, 39)",-1
6,"(47, 41)",-1
6,"(47, 43)",-1
6,"(47, 44)",-1
6,"(47, 48)",-1
6,"(47, 50)",-1
6,"(47, 54)",-1
6,"(47, 55)",-1
6,"(47, 56)",-1
6,"(47, 57)",-1
6,"(47, 59)",-1
6,"(47, 60)",-1
6,"(47, 61)",-1
6,"(47, 62)",-1
6,"(47, 64)",-1
6,"(47, 66)",-1
6,"(47, 67)",-1
6,"(47, 69)",-1
6,"(47, 70)",-1
6,"(47, 74)",-1
6,"(47, 75)",-1
6,"(47, 79)",-1
6,"(47, 81)",-1
6,"(47, 83)",-1
6,"(47, 84)",-1
6,"(47, 89)",-1
6,"(47, 91)",-1
6,"(47, 94)",-1
6,"(47, 95)",-1
6,"(47, 96)",-1
6,"(48, 3)",-1
6,"(48, 12)",-1
6,"(48, 17)",-1
6,"(48, 21)",-1
6,"(48, 24)",-1
6,"(48, 26)",-1
6,"(48, 27)",-1
6,"(48, 28)",-1
6,"(48, 29)",-1
6,"(48, 33)",-1
6,"(48, 37)",-1
6,"(48, 39)",-1
6,"(48, 41)",-1
6,"(48, 42)",-1
6,"(48, 43)",-1
6,"(48, 44)",-1
6,"(48, 45)",-1
6,"(48, 49)",-1
6,"(48, 51)",-1
6,"(48, 53)",-1
6,"(48, 54)",-1
6,"(48, 63)",-1
6,"(48, 64)",-1
6,"(48, 65)",-1
6,"(48, 75)",-1
6,"(48, 76)",-1
6,"(48, 80)",-1
6,"(48, 81)",-1
6,"(48, 86)",-1
6,"(48, 87)",-1
6,"(48, 88)",-1
6,"(48, 90)",-1
6,"(48, 91)",-1
6,"(48, 92)",-1
6,"(48, 98)",-1
6,"(48, 99)",-1
6,"(49, 0)",-1
6,"(49, 1)",-1
6,"(49, 3)",-1
6,"(49, 4)",-1
6,"(49, 9)",-1
6,"(49, 10)",-1
6,"(49, 13)",-1
6,"(49, 15)",-1
6,"(49, 16)",-1
6,"(49, 26)",-1
6,"(49, 28)",-1
6,"(49, 31)",-1
6,"(49, 32)",-1
6,"(49, 35)",-1
6,"(49, 37)",-1
6,"(49, 38)",-1
6,"(49, 40)",-1
6,"(49, 41)",-1
6,"(49, 45)",-1
6,"(49, 46)",-1
6,"(49, 53)",-1
6,"(49, 54)",-1
6,"(49, 55)",-1
6,"(49, 57)",-1
6,"(49, 58)",-1
6,"(49, 59)",-1
6,"(49, 61)",-1
6,"(49, 63)",-1
6,"(49, 64)",-1
6,"(49, 67)",-1
6,"(49, 69)",-1
