Step,AgentID,Steps to fire up
75,"(13, 49)",-1
75,"(13, 50)",-1
75,"(13, 51)",-1
75,"(13, 52)",-1
75,"(13, 53)",-1
75,"(13, 54)",-1
75,"(13, 55)",-1
75,"(13, 56)",-1
75,"(13, 57)",-1
75,"(13, 58)",-1
75,"(13, 59)",-1
75,"(13, 61)",-1
75,"(13, 63)",-1
75,"(13, 64)",12
75,"(13, 65)",-1
75,"(13, 66)",11
75,"(13, 70)",-1
75,"(13, 73)",-1
75,"(13, 74)",-1
75,"(13, 75)",-1
75,"(13, 76)",-1
75,"(13, 77)",-1
75,"(13, 78)",-1
75,"(13, 79)",-1
75,"(13, 82)",-1
75,"(13, 83)",-1
75,"(13, 84)",-1
75,"(13, 85)",-1
75,"(13, 86)",-1
75,"(13, 87)",-1
75,"(13, 89)",-1
75,"(13, 90)",-1
75,"(13, 91)",-1
75,"(13, 92)",-1
75,"(13, 93)",-1
75,"(13, 94)",-1
75,"(13, 95)",-1
75,"(13, 96)",-1
75,"(13, 98)",-1
75,"(13, 99)",-1
75,"(14, 0)",-1
75,"(14, 1)",-1
75,"(14, 2)",-1
75,"(14, 3)",-1
75,"(14, 4)",-1
75,"(14, 6)",-1
75,"(14, 7)",-1
75,"(14, 8)",-1
75,"(14, 9)",-1
75,"(14, 10)",-1
75,"(14, 11)",-1
75,"(14, 12)",-1
75,"(14, 13)",-1
75,"(14, 14)",-1
75,"(14, 15)",-1
75,"(14, 16)",-1
75,"(14, 17)",-1
75,"(14, 18)",-1
75,"(14, 19)",-1
75,"(14, 21)",-1
75,"(14, 23)",-1
75,"(14, 24)",-1
75,"(14, 25)",-1
75,"(14, 26)",-1
75,"(14, 27)",-1
75,"(14, 28)",-1
75,"(14, 29)",-1
75,"(14, 31)",-1
75,"(14, 32)",-1
75,"(14, 33)",-1
75,"(14, 34)",-1
75,"(14, 36)",-1
75,"(14, 37)",-1
75,"(14, 38)",-1
75,"(14, 39)",-1
75,"(14, 40)",-1
75,"(14, 41)",-1
75,"(14, 43)",-1
75,"(14, 44)",-1
75,"(14, 45)",-1
75,"(14, 46)",-1
75,"(14, 47)",-1
75,"(14, 48)",-1
75,"(14, 50)",-1
75,"(14, 52)",-1
75,"(14, 53)",-1
75,"(14, 56)",-1
75,"(14, 57)",-1
75,"(14, 58)",-1
75,"(14, 59)",-1
75,"(14, 61)",-1
75,"(14, 62)",-1
75,"(14, 63)",-1
75,"(14, 64)",12
75,"(14, 68)",-1
75,"(14, 69)",-1
75,"(14, 72)",-1
75,"(14, 73)",-1
75,"(14, 74)",-1
75,"(14, 75)",-1
75,"(14, 77)",-1
75,"(14, 78)",-1
75,"(14, 79)",-1
75,"(14, 80)",-1
75,"(14, 81)",-1
75,"(14, 82)",-1
75,"(14, 83)",-1
75,"(14, 84)",-1
75,"(14, 86)",-1
75,"(14, 88)",-1
75,"(14, 89)",-1
75,"(14, 90)",-1
75,"(14, 91)",-1
75,"(14, 92)",-1
75,"(14, 93)",-1
75,"(14, 94)",-1
75,"(14, 95)",-1
75,"(14, 96)",-1
75,"(14, 97)",-1
75,"(14, 98)",-1
75,"(15, 0)",-1
75,"(15, 2)",-1
75,"(15, 3)",-1
75,"(15, 4)",-1
75,"(15, 5)",-1
75,"(15, 8)",-1
75,"(15, 9)",-1
75,"(15, 10)",-1
75,"(15, 11)",-1
75,"(15, 12)",-1
75,"(15, 14)",-1
75,"(15, 15)",-1
75,"(15, 16)",-1
75,"(15, 17)",-1
75,"(15, 18)",-1
75,"(15, 19)",-1
75,"(15, 20)",-1
75,"(15, 21)",-1
75,"(15, 22)",-1
75,"(15, 23)",-1
75,"(15, 24)",-1
75,"(15, 25)",-1
75,"(15, 26)",-1
75,"(15, 27)",-1
75,"(15, 28)",-1
75,"(15, 29)",-1
75,"(15, 32)",-1
75,"(15, 33)",-1
75,"(15, 34)",-1
75,"(15, 36)",-1
75,"(15, 37)",-1
75,"(15, 38)",-1
75,"(15, 39)",-1
75,"(15, 40)",-1
75,"(15, 41)",-1
75,"(15, 42)",-1
75,"(15, 45)",-1
75,"(15, 46)",-1
75,"(15, 47)",-1
75,"(15, 48)",-1
75,"(15, 49)",-1
75,"(15, 50)",-1
75,"(15, 51)",-1
75,"(15, 52)",-1
75,"(15, 53)",-1
75,"(15, 54)",-1
75,"(15, 55)",-1
75,"(15, 56)",-1
75,"(15, 57)",-1
75,"(15, 58)",-1
75,"(15, 59)",-1
75,"(15, 60)",-1
75,"(15, 61)",-1
75,"(15, 62)",-1
75,"(15, 63)",-1
75,"(15, 64)",12
75,"(15, 65)",-1
75,"(15, 66)",-1
75,"(15, 67)",-1
75,"(15, 68)",-1
75,"(15, 69)",-1
75,"(15, 71)",-1
75,"(15, 72)",-1
75,"(15, 73)",-1
75,"(15, 75)",-1
75,"(15, 76)",-1
75,"(15, 78)",-1
75,"(15, 79)",-1
75,"(15, 80)",-1
75,"(15, 81)",-1
75,"(15, 82)",-1
75,"(15, 83)",-1
75,"(15, 84)",-1
75,"(15, 85)",-1
75,"(15, 86)",-1
75,"(15, 87)",-1
75,"(15, 88)",-1
75,"(15, 89)",-1
75,"(15, 90)",-1
75,"(15, 91)",-1
75,"(15, 92)",-1
75,"(15, 93)",-1
75,"(15, 94)",-1
75,"(15, 95)",-1
75,"(15, 96)",-1
75,"(15, 97)",-1
75,"(15, 99)",-1
75,"(16, 0)",-1
75,"(16, 1)",-1
75,"(16, 2)",-1
75,"(16, 4)",-1
75,"(16, 5)",-1
75,"(16, 7)",-1
75,"(16, 9)",-1
75,"(16, 10)",-1
75,"(16, 11)",-1
75,"(16, 12)",-1
75,"(16, 13)",-1
75,"(16, 14)",-1
75,"(16, 15)",-1
75,"(16, 16)",-1
75,"(16, 18)",-1
75,"(16, 19)",-1
75,"(16, 21)",-1
75,"(16, 22)",-1
75,"(16, 23)",-1
75,"(16, 24)",-1
75,"(16, 26)",-1
75,"(16, 27)",-1
75,"(16, 28)",-1
75,"(16, 29)",-1
75,"(16, 30)",-1
75,"(16, 31)",41
75,"(16, 32)",-1
75,"(16, 35)",-1
75,"(16, 36)",-1
75,"(16, 37)",-1
75,"(16, 38)",-1
75,"(16, 39)",-1
75,"(16, 40)",-1
75,"(16, 42)",-1
75,"(16, 43)",-1
75,"(16, 44)",-1
75,"(16, 45)",-1
75,"(16, 46)",-1
75,"(16, 47)",-1
75,"(16, 49)",-1
75,"(16, 51)",-1
75,"(16, 52)",-1
75,"(16, 53)",-1
75,"(16, 54)",-1
75,"(16, 55)",-1
75,"(16, 56)",-1
75,"(16, 57)",-1
75,"(16, 58)",-1
75,"(16, 60)",-1
75,"(16, 61)",-1
75,"(16, 62)",-1
75,"(16, 63)",14
75,"(16, 64)",13
75,"(16, 65)",-1
75,"(16, 67)",-1
75,"(16, 68)",-1
75,"(16, 70)",-1
75,"(16, 71)",-1
75,"(16, 72)",-1
75,"(16, 73)",-1
75,"(16, 75)",-1
75,"(16, 76)",-1
75,"(16, 77)",-1
75,"(16, 78)",-1
75,"(16, 79)",-1
75,"(16, 80)",-1
75,"(16, 81)",-1
75,"(16, 82)",-1
75,"(16, 83)",-1
75,"(16, 85)",-1
75,"(16, 86)",-1
75,"(16, 88)",-1
75,"(16, 89)",-1
75,"(16, 90)",-1
75,"(16, 94)",-1
75,"(16, 95)",-1
75,"(16, 96)",-1
75,"(16, 97)",-1
75,"(17, 0)",-1
75,"(17, 1)",-1
75,"(17, 2)",-1
75,"(17, 4)",-1
75,"(17, 5)",-1
75,"(17, 6)",-1
75,"(17, 7)",-1
75,"(17, 8)",-1
75,"(17, 9)",-1
75,"(17, 10)",-1
75,"(17, 11)",-1
75,"(17, 12)",-1
75,"(17, 13)",-1
75,"(17, 14)",-1
75,"(17, 15)",-1
75,"(17, 16)",-1
75,"(17, 17)",-1
75,"(17, 18)",-1
75,"(17, 20)",-1
75,"(17, 22)",-1
75,"(17, 24)",-1
75,"(17, 25)",-1
75,"(17, 26)",-1
75,"(17, 27)",-1
75,"(17, 31)",40
75,"(17, 32)",-1
75,"(17, 34)",-1
75,"(17, 35)",-1
75,"(17, 36)",-1
75,"(17, 37)",-1
75,"(17, 38)",-1
75,"(17, 39)",-1
75,"(17, 40)",-1
75,"(17, 41)",-1
75,"(17, 42)",-1
75,"(17, 43)",-1
75,"(17, 44)",-1
75,"(17, 46)",-1
75,"(17, 48)",-1
75,"(17, 51)",-1
75,"(17, 52)",-1
75,"(17, 53)",-1
75,"(17, 54)",-1
75,"(17, 55)",-1
75,"(17, 56)",-1
75,"(17, 57)",-1
75,"(17, 58)",-1
75,"(17, 59)",-1
75,"(17, 60)",-1
75,"(17, 62)",-1
75,"(17, 64)",14
75,"(17, 65)",15
75,"(17, 66)",15
75,"(17, 67)",-1
75,"(17, 68)",-1
75,"(17, 70)",-1
75,"(17, 71)",-1
75,"(17, 72)",-1
75,"(17, 73)",-1
75,"(17, 75)",-1
75,"(17, 76)",-1
75,"(17, 77)",-1
75,"(17, 79)",-1
75,"(17, 80)",-1
75,"(17, 81)",-1
75,"(17, 82)",-1
75,"(17, 83)",-1
75,"(17, 84)",-1
75,"(17, 85)",-1
75,"(17, 86)",-1
75,"(17, 87)",-1
75,"(17, 89)",-1
75,"(17, 90)",-1
75,"(17, 92)",-1
75,"(17, 93)",-1
75,"(17, 95)",-1
75,"(17, 97)",-1
75,"(17, 98)",-1
75,"(17, 99)",-1
75,"(18, 0)",-1
75,"(18, 1)",-1
75,"(18, 2)",-1
75,"(18, 3)",-1
75,"(18, 4)",-1
75,"(18, 5)",-1
75,"(18, 7)",-1
75,"(18, 8)",-1
75,"(18, 9)",-1
75,"(18, 10)",-1
75,"(18, 11)",-1
75,"(18, 13)",-1
75,"(18, 14)",-1
75,"(18, 16)",-1
75,"(18, 17)",-1
75,"(18, 18)",-1
75,"(18, 20)",-1
75,"(18, 21)",-1
75,"(18, 22)",-1
75,"(18, 23)",-1
75,"(18, 24)",-1
75,"(18, 25)",-1
75,"(18, 26)",-1
75,"(18, 27)",-1
75,"(18, 28)",-1
75,"(18, 31)",40
75,"(18, 32)",-1
75,"(18, 33)",-1
75,"(18, 35)",-1
75,"(18, 36)",-1
75,"(18, 37)",-1
75,"(18, 38)",-1
75,"(18, 39)",-1
75,"(18, 40)",-1
75,"(18, 41)",-1
75,"(18, 43)",-1
75,"(18, 44)",-1
75,"(18, 49)",-1
75,"(18, 50)",-1
75,"(18, 51)",-1
75,"(18, 52)",-1
75,"(18, 55)",-1
75,"(18, 56)",-1
75,"(18, 57)",-1
75,"(18, 58)",-1
75,"(18, 61)",-1
75,"(18, 62)",-1
75,"(18, 63)",-1
75,"(18, 64)",14
75,"(18, 65)",15
75,"(18, 67)",16
75,"(18, 68)",-1
75,"(18, 70)",-1
75,"(18, 71)",-1
75,"(18, 72)",-1
75,"(18, 73)",-1
75,"(18, 74)",-1
75,"(18, 75)",-1
75,"(18, 76)",-1
75,"(18, 77)",-1
75,"(18, 78)",-1
75,"(18, 79)",-1
75,"(18, 80)",-1
75,"(18, 81)",-1
75,"(18, 82)",-1
75,"(18, 83)",-1
75,"(18, 85)",-1
75,"(18, 86)",-1
75,"(18, 87)",-1
75,"(18, 90)",-1
75,"(18, 91)",-1
75,"(18, 92)",-1
75,"(18, 93)",-1
75,"(18, 94)",-1
75,"(18, 96)",-1
75,"(18, 98)",-1
75,"(19, 0)",-1
75,"(19, 1)",-1
75,"(19, 3)",-1
75,"(19, 4)",-1
75,"(19, 5)",-1
75,"(19, 6)",-1
75,"(19, 7)",-1
75,"(19, 8)",-1
75,"(19, 9)",-1
75,"(19, 10)",-1
75,"(19, 11)",-1
75,"(19, 12)",-1
75,"(19, 13)",-1
75,"(19, 14)",-1
75,"(19, 15)",-1
75,"(19, 16)",-1
75,"(19, 17)",-1
75,"(19, 18)",-1
75,"(19, 21)",-1
75,"(19, 23)",-1
75,"(19, 24)",-1
75,"(19, 25)",-1
75,"(19, 26)",-1
75,"(19, 27)",-1
75,"(19, 28)",-1
75,"(19, 29)",39
75,"(19, 30)",39
75,"(19, 31)",39
75,"(19, 32)",-1
75,"(19, 33)",-1
75,"(19, 34)",-1
75,"(19, 36)",-1
75,"(19, 37)",-1
75,"(19, 40)",-1
75,"(19, 41)",-1
75,"(19, 42)",-1
75,"(19, 43)",-1
75,"(19, 44)",-1
75,"(19, 45)",-1
75,"(19, 46)",-1
75,"(19, 47)",-1
75,"(19, 48)",-1
75,"(19, 49)",-1
75,"(19, 50)",-1
75,"(19, 51)",-1
75,"(19, 52)",-1
75,"(19, 53)",-1
75,"(19, 54)",-1
75,"(19, 55)",-1
75,"(19, 56)",-1
75,"(19, 57)",-1
75,"(19, 59)",-1
75,"(19, 60)",-1
75,"(19, 61)",-1
75,"(19, 63)",15
75,"(19, 64)",14
75,"(19, 66)",15
75,"(19, 68)",-1
75,"(19, 69)",-1
75,"(19, 70)",-1
75,"(19, 72)",-1
75,"(19, 73)",-1
75,"(19, 74)",-1
75,"(19, 75)",-1
75,"(19, 76)",-1
75,"(19, 77)",-1
75,"(19, 78)",-1
75,"(19, 81)",-1
75,"(19, 82)",-1
75,"(19, 84)",-1
75,"(19, 85)",-1
75,"(19, 86)",-1
75,"(19, 88)",-1
75,"(19, 89)",-1
75,"(19, 90)",-1
75,"(19, 91)",-1
75,"(19, 92)",-1
75,"(19, 93)",-1
75,"(19, 94)",-1
75,"(19, 95)",-1
75,"(19, 97)",-1
75,"(19, 98)",-1
75,"(19, 99)",-1
75,"(20, 0)",-1
75,"(20, 1)",-1
75,"(20, 2)",-1
75,"(20, 3)",-1
75,"(20, 4)",-1
75,"(20, 5)",-1
75,"(20, 6)",-1
75,"(20, 7)",-1
75,"(20, 8)",-1
75,"(20, 9)",-1
75,"(20, 12)",-1
75,"(20, 13)",-1
75,"(20, 14)",-1
75,"(20, 15)",-1
75,"(20, 17)",-1
75,"(20, 18)",-1
75,"(20, 20)",-1
75,"(20, 21)",-1
75,"(20, 23)",-1
75,"(20, 24)",-1
75,"(20, 25)",-1
75,"(20, 26)",-1
75,"(20, 27)",-1
75,"(20, 28)",-1
75,"(20, 29)",39
75,"(20, 30)",39
75,"(20, 31)",39
75,"(20, 33)",-1
75,"(20, 34)",40
75,"(20, 35)",37
75,"(20, 36)",-1
75,"(20, 37)",-1
75,"(20, 38)",-1
75,"(20, 40)",-1
75,"(20, 41)",-1
75,"(20, 42)",-1
75,"(20, 43)",-1
75,"(20, 44)",-1
75,"(20, 46)",-1
75,"(20, 47)",-1
75,"(20, 48)",-1
75,"(20, 49)",-1
75,"(20, 50)",-1
75,"(20, 51)",-1
75,"(20, 52)",-1
75,"(20, 54)",-1
75,"(20, 56)",-1
75,"(20, 57)",-1
75,"(20, 60)",-1
75,"(20, 61)",-1
75,"(20, 63)",-1
75,"(20, 64)",15
75,"(20, 65)",15
75,"(20, 67)",-1
75,"(20, 69)",-1
75,"(20, 71)",-1
75,"(20, 73)",-1
75,"(20, 75)",-1
75,"(20, 76)",-1
75,"(20, 77)",-1
75,"(20, 78)",-1
75,"(20, 79)",-1
75,"(20, 82)",-1
75,"(20, 83)",-1
75,"(20, 85)",-1
75,"(20, 86)",-1
75,"(20, 87)",-1
75,"(20, 89)",-1
75,"(20, 90)",-1
75,"(20, 91)",-1
75,"(20, 92)",-1
75,"(20, 93)",-1
75,"(20, 94)",-1
75,"(20, 95)",-1
75,"(20, 96)",-1
75,"(20, 98)",-1
75,"(20, 99)",-1
75,"(21, 0)",-1
75,"(21, 1)",-1
75,"(21, 2)",-1
75,"(21, 3)",-1
75,"(21, 4)",-1
75,"(21, 6)",-1
75,"(21, 7)",-1
75,"(21, 8)",-1
75,"(21, 9)",-1
75,"(21, 13)",-1
75,"(21, 14)",-1
75,"(21, 15)",-1
75,"(21, 16)",-1
75,"(21, 17)",-1
75,"(21, 20)",-1
75,"(21, 21)",-1
75,"(21, 25)",-1
75,"(21, 26)",-1
75,"(21, 27)",-1
75,"(21, 28)",40
75,"(21, 29)",39
75,"(21, 30)",39
75,"(21, 31)",38
75,"(21, 33)",39
75,"(21, 34)",38
75,"(21, 35)",37
75,"(21, 36)",-1
75,"(21, 38)",-1
75,"(21, 39)",-1
75,"(21, 41)",-1
75,"(21, 42)",-1
75,"(21, 43)",-1
75,"(21, 44)",-1
75,"(21, 46)",-1
75,"(21, 47)",-1
75,"(21, 48)",-1
75,"(21, 49)",-1
75,"(21, 50)",-1
75,"(21, 51)",-1
75,"(21, 52)",-1
75,"(21, 53)",-1
75,"(21, 54)",-1
75,"(21, 55)",-1
75,"(21, 56)",-1
75,"(21, 57)",-1
75,"(21, 58)",-1
75,"(21, 59)",-1
75,"(21, 60)",-1
75,"(21, 61)",-1
75,"(21, 62)",-1
75,"(21, 63)",16
75,"(21, 64)",15
75,"(21, 66)",16
75,"(21, 67)",-1
75,"(21, 68)",-1
75,"(21, 70)",-1
75,"(21, 72)",-1
75,"(21, 73)",-1
75,"(21, 74)",-1
75,"(21, 75)",-1
75,"(21, 76)",-1
75,"(21, 77)",-1
75,"(21, 78)",-1
75,"(21, 79)",-1
75,"(21, 81)",-1
75,"(21, 82)",-1
75,"(21, 83)",-1
75,"(21, 88)",-1
75,"(21, 89)",-1
75,"(21, 90)",-1
75,"(21, 91)",-1
75,"(21, 92)",-1
75,"(21, 93)",-1
75,"(21, 94)",-1
75,"(21, 95)",-1
75,"(21, 96)",-1
75,"(21, 97)",-1
75,"(21, 98)",-1
75,"(21, 99)",-1
75,"(22, 0)",-1
75,"(22, 1)",-1
75,"(22, 2)",-1
75,"(22, 3)",-1
75,"(22, 4)",-1
75,"(22, 7)",-1
75,"(22, 12)",-1
75,"(22, 13)",-1
75,"(22, 14)",-1
75,"(22, 15)",-1
75,"(22, 17)",-1
75,"(22, 20)",-1
75,"(22, 21)",-1
75,"(22, 22)",-1
75,"(22, 23)",43
75,"(22, 25)",-1
75,"(22, 26)",-1
75,"(22, 27)",41
75,"(22, 28)",40
75,"(22, 29)",39
75,"(22, 30)",-1
75,"(22, 31)",38
75,"(22, 32)",-1
75,"(22, 33)",38
75,"(22, 34)",37
75,"(22, 35)",37
75,"(22, 36)",-1
75,"(22, 37)",-1
75,"(22, 38)",-1
75,"(22, 39)",-1
75,"(22, 40)",-1
75,"(22, 41)",-1
75,"(22, 42)",-1
75,"(22, 43)",-1
75,"(22, 44)",-1
75,"(22, 46)",-1
75,"(22, 47)",-1
75,"(22, 48)",-1
75,"(22, 49)",-1
75,"(22, 50)",-1
75,"(22, 51)",-1
75,"(22, 52)",-1
75,"(22, 53)",-1
75,"(22, 54)",-1
75,"(22, 55)",-1
75,"(22, 56)",-1
75,"(22, 58)",-1
75,"(22, 59)",-1
75,"(22, 60)",-1
75,"(22, 61)",-1
75,"(22, 62)",-1
75,"(22, 63)",-1
75,"(22, 64)",16
75,"(22, 65)",17
75,"(22, 66)",17
75,"(22, 67)",17
75,"(22, 68)",-1
75,"(22, 69)",-1
75,"(22, 70)",-1
75,"(22, 71)",-1
75,"(22, 72)",-1
75,"(22, 73)",-1
75,"(22, 74)",-1
75,"(22, 75)",-1
75,"(22, 77)",-1
75,"(22, 78)",-1
75,"(22, 79)",-1
75,"(22, 80)",-1
75,"(22, 81)",-1
75,"(22, 83)",-1
75,"(22, 84)",-1
75,"(22, 85)",38
75,"(22, 86)",-1
75,"(22, 87)",-1
75,"(22, 89)",-1
75,"(22, 90)",-1
75,"(22, 93)",-1
75,"(22, 96)",-1
75,"(22, 97)",-1
75,"(22, 99)",-1
75,"(23, 0)",-1
75,"(23, 1)",-1
75,"(23, 2)",-1
75,"(23, 3)",-1
75,"(23, 5)",-1
75,"(23, 6)",-1
75,"(23, 7)",-1
75,"(23, 8)",-1
75,"(23, 9)",-1
75,"(23, 11)",-1
75,"(23, 12)",-1
75,"(23, 13)",-1
75,"(23, 14)",-1
75,"(23, 18)",-1
75,"(23, 19)",-1
75,"(23, 20)",-1
75,"(23, 21)",-1
75,"(23, 22)",-1
75,"(23, 23)",43
75,"(23, 24)",43
75,"(23, 25)",41
75,"(23, 26)",40
75,"(23, 27)",40
75,"(23, 28)",39
75,"(23, 29)",38
75,"(23, 30)",39
75,"(23, 32)",37
75,"(23, 33)",-1
75,"(23, 34)",37
75,"(23, 36)",-1
75,"(23, 37)",-1
75,"(23, 38)",-1
75,"(23, 39)",38
75,"(23, 40)",37
75,"(23, 41)",-1
75,"(23, 42)",-1
75,"(23, 43)",-1
75,"(23, 44)",-1
75,"(23, 46)",-1
75,"(23, 49)",-1
75,"(23, 51)",-1
75,"(23, 52)",-1
75,"(23, 53)",-1
75,"(23, 54)",-1
75,"(23, 55)",-1
75,"(23, 56)",-1
75,"(23, 58)",-1
75,"(23, 60)",-1
75,"(23, 62)",-1
75,"(23, 63)",-1
75,"(23, 64)",17
75,"(23, 65)",17
75,"(23, 66)",17
75,"(23, 67)",-1
75,"(23, 68)",19
75,"(23, 69)",-1
75,"(23, 70)",-1
75,"(23, 71)",-1
75,"(23, 72)",-1
75,"(23, 73)",-1
75,"(23, 75)",-1
75,"(23, 76)",-1
75,"(23, 77)",-1
75,"(23, 78)",-1
75,"(23, 79)",-1
75,"(23, 80)",37
75,"(23, 81)",37
75,"(23, 82)",-1
75,"(23, 83)",-1
75,"(23, 84)",38
75,"(23, 86)",38
75,"(23, 88)",-1
75,"(23, 89)",-1
75,"(23, 90)",-1
75,"(23, 92)",-1
75,"(23, 95)",-1
75,"(23, 96)",-1
75,"(23, 97)",-1
75,"(23, 98)",-1
75,"(23, 99)",-1
75,"(24, 2)",-1
75,"(24, 3)",-1
75,"(24, 4)",-1
75,"(24, 5)",-1
75,"(24, 6)",-1
75,"(24, 7)",-1
75,"(24, 8)",-1
75,"(24, 9)",-1
75,"(24, 10)",-1
75,"(24, 11)",-1
75,"(24, 12)",-1
75,"(24, 13)",-1
75,"(24, 14)",-1
75,"(24, 15)",-1
75,"(24, 16)",-1
75,"(24, 18)",-1
75,"(24, 19)",-1
75,"(24, 20)",-1
75,"(24, 21)",45
75,"(24, 22)",45
75,"(24, 23)",43
75,"(24, 25)",-1
75,"(24, 26)",40
75,"(24, 27)",39
75,"(24, 28)",39
75,"(24, 29)",38
75,"(24, 30)",-1
75,"(24, 31)",37
75,"(24, 33)",37
75,"(24, 34)",37
75,"(24, 37)",-1
75,"(24, 38)",-1
75,"(24, 39)",39
75,"(24, 40)",35
75,"(24, 41)",36
75,"(24, 43)",31
75,"(24, 44)",31
75,"(24, 45)",31
75,"(24, 50)",-1
75,"(24, 51)",-1
75,"(24, 52)",-1
75,"(24, 53)",-1
75,"(24, 54)",-1
75,"(24, 55)",-1
75,"(24, 56)",20
75,"(24, 57)",-1
75,"(24, 58)",-1
75,"(24, 59)",-1
75,"(24, 61)",19
75,"(24, 62)",-1
75,"(24, 63)",-1
75,"(24, 64)",17
75,"(24, 65)",17
75,"(24, 67)",18
75,"(24, 69)",20
75,"(24, 70)",-1
75,"(24, 71)",-1
75,"(24, 73)",-1
75,"(24, 75)",-1
75,"(24, 77)",34
75,"(24, 78)",34
75,"(24, 79)",-1
75,"(24, 80)",36
75,"(24, 81)",36
75,"(24, 82)",37
75,"(24, 84)",-1
75,"(24, 85)",36
75,"(24, 86)",-1
75,"(24, 87)",38
75,"(24, 88)",38
75,"(24, 90)",-1
75,"(24, 91)",-1
75,"(24, 93)",-1
75,"(24, 94)",-1
75,"(24, 95)",-1
75,"(24, 96)",-1
75,"(24, 97)",-1
75,"(24, 98)",-1
75,"(24, 99)",-1
75,"(25, 0)",-1
75,"(25, 1)",-1
75,"(25, 2)",-1
75,"(25, 3)",-1
75,"(25, 4)",-1
75,"(25, 5)",-1
75,"(25, 6)",-1
75,"(25, 8)",-1
75,"(25, 9)",-1
75,"(25, 10)",-1
75,"(25, 11)",-1
75,"(25, 12)",-1
75,"(25, 13)",-1
75,"(25, 14)",-1
75,"(25, 15)",-1
75,"(25, 16)",-1
75,"(25, 18)",47
75,"(25, 19)",46
75,"(25, 20)",45
75,"(25, 21)",44
75,"(25, 22)",43
75,"(25, 23)",43
75,"(25, 25)",40
75,"(25, 26)",40
75,"(25, 28)",38
75,"(25, 29)",38
75,"(25, 30)",37
75,"(25, 31)",37
75,"(25, 32)",37
75,"(25, 33)",36
75,"(25, 34)",36
75,"(25, 39)",35
75,"(25, 41)",31
75,"(25, 42)",31
75,"(25, 43)",30
75,"(25, 44)",30
75,"(25, 45)",30
75,"(25, 46)",29
75,"(25, 48)",27
75,"(25, 49)",27
75,"(25, 50)",26
75,"(25, 51)",25
75,"(25, 54)",20
75,"(25, 55)",20
75,"(25, 56)",20
75,"(25, 57)",19
75,"(25, 58)",19
75,"(25, 59)",19
75,"(25, 60)",19
75,"(25, 61)",19
75,"(25, 62)",18
75,"(25, 63)",18
75,"(25, 65)",18
75,"(25, 66)",18
75,"(25, 67)",18
75,"(25, 68)",18
75,"(25, 69)",19
75,"(25, 70)",20
75,"(25, 72)",-1
75,"(25, 74)",30
75,"(25, 75)",30
75,"(25, 76)",31
75,"(25, 77)",32
75,"(25, 78)",33
75,"(25, 79)",34
75,"(25, 80)",35
75,"(25, 81)",36
75,"(25, 83)",36
75,"(25, 84)",35
75,"(25, 86)",35
75,"(25, 87)",36
75,"(25, 88)",37
75,"(25, 89)",37
75,"(25, 90)",37
75,"(25, 91)",38
75,"(25, 93)",-1
75,"(25, 94)",-1
75,"(25, 95)",-1
75,"(25, 96)",-1
75,"(25, 97)",-1
75,"(25, 98)",-1
75,"(25, 99)",-1
75,"(26, 0)",-1
75,"(26, 1)",-1
75,"(26, 2)",-1
75,"(26, 3)",-1
75,"(26, 5)",-1
75,"(26, 7)",-1
75,"(26, 8)",-1
75,"(26, 9)",-1
75,"(26, 10)",-1
75,"(26, 12)",-1
75,"(26, 13)",-1
75,"(26, 15)",-1
75,"(26, 16)",-1
75,"(26, 17)",-1
75,"(26, 18)",-1
75,"(26, 20)",47
75,"(26, 21)",46
75,"(26, 22)",45
75,"(26, 24)",42
75,"(26, 25)",41
75,"(26, 26)",-1
75,"(26, 27)",41
75,"(26, 28)",41
75,"(26, 30)",39
75,"(26, 32)",-1
75,"(26, 33)",37
75,"(26, 34)",-1
75,"(26, 35)",35
75,"(26, 36)",36
75,"(26, 37)",35
75,"(26, 38)",34
75,"(26, 40)",-1
75,"(26, 41)",-1
75,"(26, 43)",31
75,"(26, 44)",30
75,"(26, 45)",31
75,"(26, 46)",-1
75,"(26, 47)",28
75,"(26, 49)",27
75,"(26, 50)",-1
75,"(26, 51)",-1
75,"(26, 52)",24
75,"(26, 53)",-1
75,"(26, 54)",-1
75,"(26, 55)",21
75,"(26, 56)",20
75,"(26, 57)",20
75,"(26, 58)",19
75,"(26, 59)",19
75,"(26, 60)",19
75,"(26, 62)",21
75,"(26, 63)",19
75,"(26, 64)",18
75,"(26, 66)",18
75,"(26, 67)",18
75,"(26, 68)",-1
75,"(26, 69)",20
75,"(26, 70)",-1
75,"(26, 71)",-1
75,"(26, 72)",-1
75,"(26, 74)",30
75,"(26, 75)",-1
75,"(26, 77)",-1
75,"(26, 78)",-1
75,"(26, 79)",-1
75,"(26, 80)",-1
75,"(26, 81)",-1
75,"(26, 84)",36
75,"(26, 85)",34
75,"(26, 86)",35
75,"(26, 87)",38
75,"(26, 89)",36
75,"(26, 90)",-1
75,"(26, 92)",-1
75,"(26, 93)",-1
75,"(26, 95)",-1
75,"(26, 96)",-1
75,"(26, 97)",-1
75,"(26, 98)",-1
75,"(27, 0)",-1
75,"(27, 1)",-1
75,"(27, 2)",-1
75,"(27, 4)",-1
75,"(27, 5)",-1
75,"(27, 6)",-1
75,"(27, 7)",-1
75,"(27, 8)",-1
75,"(27, 9)",-1
75,"(27, 10)",-1
75,"(27, 11)",-1
