Step,AgentID,Steps to fire up
61,"(4, 85)",-1
61,"(4, 86)",3
61,"(4, 87)",4
61,"(4, 88)",4
61,"(4, 90)",2
61,"(4, 91)",-1
61,"(4, 92)",3
61,"(4, 93)",3
61,"(4, 94)",2
61,"(4, 95)",-1
61,"(4, 96)",-1
61,"(4, 97)",-1
61,"(4, 98)",2
61,"(4, 99)",2
61,"(5, 0)",-1
61,"(5, 3)",4
61,"(5, 4)",-1
61,"(5, 5)",-1
61,"(5, 6)",3
61,"(5, 7)",2
61,"(5, 8)",-1
61,"(5, 9)",4
61,"(5, 10)",5
61,"(5, 11)",5
61,"(5, 12)",6
61,"(5, 13)",-1
61,"(5, 14)",2
61,"(5, 16)",2
61,"(5, 17)",3
61,"(5, 18)",4
61,"(5, 19)",5
61,"(5, 20)",5
61,"(5, 21)",5
61,"(5, 24)",30
61,"(5, 27)",29
61,"(5, 28)",-1
61,"(5, 29)",5
61,"(5, 30)",4
61,"(5, 31)",4
61,"(5, 32)",3
61,"(5, 33)",3
61,"(5, 34)",3
61,"(5, 35)",3
61,"(5, 36)",3
61,"(5, 37)",3
61,"(5, 38)",4
61,"(5, 39)",4
61,"(5, 41)",7
61,"(5, 44)",-1
61,"(5, 45)",4
61,"(5, 46)",4
61,"(5, 47)",-1
61,"(5, 49)",2
61,"(5, 50)",2
61,"(5, 54)",6
61,"(5, 55)",6
61,"(5, 56)",5
61,"(5, 58)",-1
61,"(5, 59)",3
61,"(5, 60)",2
61,"(5, 61)",2
61,"(5, 62)",3
61,"(5, 64)",3
61,"(5, 65)",3
61,"(5, 66)",-1
61,"(5, 68)",3
61,"(5, 69)",3
61,"(5, 70)",2
61,"(5, 71)",2
61,"(5, 72)",4
61,"(5, 73)",4
61,"(5, 74)",4
61,"(5, 75)",-1
61,"(5, 76)",-1
61,"(5, 77)",9
61,"(5, 78)",10
61,"(5, 79)",10
61,"(5, 80)",10
61,"(5, 81)",11
61,"(5, 82)",11
61,"(5, 83)",12
61,"(5, 84)",13
61,"(5, 87)",-1
61,"(5, 88)",-1
61,"(5, 89)",-1
61,"(5, 91)",-1
61,"(5, 92)",-1
61,"(5, 94)",3
61,"(5, 95)",4
61,"(5, 96)",-1
61,"(5, 97)",-1
61,"(5, 98)",2
61,"(5, 99)",2
61,"(6, 0)",5
61,"(6, 1)",4
61,"(6, 2)",4
61,"(6, 3)",4
61,"(6, 4)",4
61,"(6, 5)",4
61,"(6, 6)",3
61,"(6, 7)",3
61,"(6, 8)",3
61,"(6, 9)",4
61,"(6, 10)",4
61,"(6, 11)",4
61,"(6, 12)",5
61,"(6, 15)",2
61,"(6, 16)",2
61,"(6, 18)",4
61,"(6, 19)",4
61,"(6, 20)",5
61,"(6, 21)",5
61,"(6, 23)",31
61,"(6, 24)",30
61,"(6, 25)",29
61,"(6, 26)",29
61,"(6, 27)",29
61,"(6, 29)",4
61,"(6, 30)",4
61,"(6, 31)",3
61,"(6, 33)",3
61,"(6, 34)",3
61,"(6, 35)",3
61,"(6, 36)",3
61,"(6, 37)",3
61,"(6, 38)",4
61,"(6, 39)",4
61,"(6, 40)",5
61,"(6, 41)",6
61,"(6, 42)",7
61,"(6, 43)",8
61,"(6, 45)",4
61,"(6, 46)",4
61,"(6, 47)",3
61,"(6, 48)",3
61,"(6, 49)",3
61,"(6, 51)",3
61,"(6, 52)",4
61,"(6, 53)",5
61,"(6, 54)",6
61,"(6, 55)",5
61,"(6, 56)",5
61,"(6, 57)",4
61,"(6, 58)",3
61,"(6, 59)",3
61,"(6, 60)",2
61,"(6, 61)",2
61,"(6, 62)",2
61,"(6, 63)",3
61,"(6, 65)",3
61,"(6, 66)",3
61,"(6, 68)",3
61,"(6, 69)",3
61,"(6, 70)",3
61,"(6, 72)",3
61,"(6, 73)",3
61,"(6, 74)",4
61,"(6, 75)",4
61,"(6, 77)",9
61,"(6, 78)",9
61,"(6, 79)",10
61,"(6, 81)",10
61,"(6, 82)",11
61,"(6, 83)",11
61,"(6, 84)",12
61,"(6, 86)",-1
61,"(6, 88)",-1
61,"(6, 89)",-1
61,"(6, 90)",-1
61,"(6, 91)",-1
61,"(6, 93)",4
61,"(6, 95)",4
61,"(6, 96)",5
61,"(6, 98)",2
61,"(6, 99)",2
61,"(7, 1)",6
61,"(7, 2)",4
61,"(7, 3)",-1
61,"(7, 5)",-1
61,"(7, 6)",4
61,"(7, 7)",4
61,"(7, 9)",4
61,"(7, 11)",7
61,"(7, 12)",-1
61,"(7, 13)",-1
61,"(7, 14)",2
61,"(7, 15)",3
61,"(7, 16)",2
61,"(7, 17)",-1
61,"(7, 19)",5
61,"(7, 20)",-1
61,"(7, 21)",-1
61,"(7, 22)",-1
61,"(7, 23)",-1
61,"(7, 25)",29
61,"(7, 26)",29
61,"(7, 27)",-1
61,"(7, 28)",-1
61,"(7, 30)",4
61,"(7, 31)",4
61,"(7, 32)",4
61,"(7, 33)",3
61,"(7, 34)",3
61,"(7, 35)",3
61,"(7, 36)",-1
61,"(7, 37)",-1
61,"(7, 40)",-1
61,"(7, 42)",-1
61,"(7, 43)",-1
61,"(7, 45)",4
61,"(7, 46)",5
61,"(7, 47)",-1
61,"(7, 48)",4
61,"(7, 49)",3
61,"(7, 50)",3
61,"(7, 51)",5
61,"(7, 52)",6
61,"(7, 53)",5
61,"(7, 57)",-1
61,"(7, 59)",3
61,"(7, 61)",3
61,"(7, 62)",-1
61,"(7, 63)",3
61,"(7, 64)",3
61,"(7, 66)",3
61,"(7, 68)",-1
61,"(7, 70)",3
61,"(7, 72)",5
61,"(7, 73)",5
61,"(7, 74)",4
61,"(7, 75)",5
61,"(7, 76)",9
61,"(7, 77)",8
61,"(7, 78)",10
61,"(7, 79)",10
61,"(7, 80)",10
61,"(7, 82)",-1
61,"(7, 84)",-1
61,"(7, 85)",-1
61,"(7, 87)",-1
61,"(7, 88)",-1
61,"(7, 89)",-1
61,"(7, 90)",-1
61,"(7, 92)",-1
61,"(7, 93)",-1
61,"(7, 94)",4
61,"(7, 96)",-1
61,"(7, 98)",2
61,"(7, 99)",2
61,"(8, 0)",-1
61,"(8, 1)",8
61,"(8, 3)",-1
61,"(8, 4)",-1
61,"(8, 5)",-1
61,"(8, 7)",4
61,"(8, 9)",7
61,"(8, 10)",7
61,"(8, 11)",-1
61,"(8, 13)",5
61,"(8, 14)",3
61,"(8, 15)",-1
61,"(8, 17)",-1
61,"(8, 18)",-1
61,"(8, 19)",-1
61,"(8, 21)",-1
61,"(8, 22)",-1
61,"(8, 23)",-1
61,"(8, 24)",30
61,"(8, 25)",29
61,"(8, 26)",29
61,"(8, 28)",-1
61,"(8, 30)",-1
61,"(8, 32)",-1
61,"(8, 34)",3
61,"(8, 35)",3
61,"(8, 36)",4
61,"(8, 37)",-1
61,"(8, 39)",-1
61,"(8, 41)",-1
61,"(8, 42)",-1
61,"(8, 43)",-1
61,"(8, 45)",5
61,"(8, 46)",8
61,"(8, 47)",6
61,"(8, 48)",7
61,"(8, 49)",4
61,"(8, 50)",4
61,"(8, 51)",5
61,"(8, 53)",6
61,"(8, 54)",7
61,"(8, 55)",-1
61,"(8, 56)",-1
61,"(8, 57)",-1
61,"(8, 58)",-1
61,"(8, 59)",3
61,"(8, 61)",3
61,"(8, 62)",4
61,"(8, 63)",3
61,"(8, 64)",3
61,"(8, 65)",-1
61,"(8, 66)",-1
61,"(8, 67)",-1
61,"(8, 69)",-1
61,"(8, 70)",3
61,"(8, 71)",3
61,"(8, 74)",5
61,"(8, 75)",6
61,"(8, 76)",7
61,"(8, 77)",8
61,"(8, 78)",10
61,"(8, 79)",10
61,"(8, 80)",-1
61,"(8, 81)",-1
61,"(8, 82)",-1
61,"(8, 84)",-1
61,"(8, 85)",-1
61,"(8, 86)",-1
61,"(8, 87)",-1
61,"(8, 88)",-1
61,"(8, 89)",-1
61,"(8, 90)",-1
61,"(8, 91)",-1
61,"(8, 92)",-1
61,"(8, 93)",-1
61,"(8, 94)",5
61,"(8, 95)",-1
61,"(8, 97)",6
61,"(8, 98)",5
61,"(8, 99)",3
61,"(9, 0)",-1
61,"(9, 2)",7
61,"(9, 3)",-1
61,"(9, 4)",-1
61,"(9, 5)",-1
61,"(9, 6)",-1
61,"(9, 7)",4
61,"(9, 8)",7
61,"(9, 9)",7
61,"(9, 10)",7
61,"(9, 11)",5
61,"(9, 12)",5
61,"(9, 13)",4
61,"(9, 14)",4
61,"(9, 17)",-1
61,"(9, 18)",7
61,"(9, 19)",-1
61,"(9, 20)",-1
61,"(9, 21)",-1
61,"(9, 22)",-1
61,"(9, 24)",29
61,"(9, 25)",29
61,"(9, 26)",29
61,"(9, 27)",29
61,"(9, 28)",-1
61,"(9, 29)",-1
61,"(9, 30)",-1
61,"(9, 31)",-1
61,"(9, 32)",4
61,"(9, 33)",4
61,"(9, 34)",3
61,"(9, 35)",3
61,"(9, 36)",4
61,"(9, 37)",4
61,"(9, 38)",-1
61,"(9, 40)",-1
61,"(9, 41)",7
61,"(9, 42)",-1
61,"(9, 43)",-1
61,"(9, 44)",-1
61,"(9, 46)",7
61,"(9, 48)",6
61,"(9, 49)",4
61,"(9, 52)",6
61,"(9, 53)",6
61,"(9, 55)",7
61,"(9, 56)",-1
61,"(9, 59)",3
61,"(9, 60)",-1
61,"(9, 63)",-1
61,"(9, 64)",4
61,"(9, 65)",-1
61,"(9, 66)",-1
61,"(9, 67)",-1
61,"(9, 68)",-1
61,"(9, 69)",5
61,"(9, 70)",4
61,"(9, 72)",-1
61,"(9, 73)",-1
61,"(9, 74)",5
61,"(9, 75)",7
61,"(9, 76)",8
61,"(9, 78)",12
61,"(9, 79)",10
61,"(9, 80)",-1
61,"(9, 81)",-1
61,"(9, 82)",-1
61,"(9, 83)",16
61,"(9, 84)",15
61,"(9, 85)",-1
61,"(9, 86)",-1
61,"(9, 87)",-1
61,"(9, 88)",-1
61,"(9, 89)",-1
61,"(9, 90)",-1
61,"(9, 91)",-1
61,"(9, 94)",6
61,"(9, 95)",-1
61,"(9, 97)",6
61,"(9, 98)",6
61,"(9, 99)",4
61,"(10, 0)",-1
61,"(10, 2)",7
61,"(10, 3)",7
61,"(10, 4)",7
61,"(10, 5)",6
61,"(10, 6)",5
61,"(10, 8)",5
61,"(10, 9)",6
61,"(10, 10)",6
61,"(10, 11)",5
61,"(10, 12)",5
61,"(10, 13)",4
61,"(10, 14)",4
61,"(10, 15)",4
61,"(10, 16)",5
61,"(10, 17)",5
61,"(10, 18)",6
61,"(10, 20)",-1
61,"(10, 22)",29
61,"(10, 23)",29
61,"(10, 24)",29
61,"(10, 26)",28
61,"(10, 27)",28
61,"(10, 30)",-1
61,"(10, 32)",4
61,"(10, 33)",4
61,"(10, 34)",4
61,"(10, 35)",4
61,"(10, 36)",4
61,"(10, 37)",4
61,"(10, 38)",4
61,"(10, 39)",5
61,"(10, 40)",6
61,"(10, 41)",6
61,"(10, 42)",7
61,"(10, 43)",8
61,"(10, 44)",7
61,"(10, 45)",7
61,"(10, 46)",6
61,"(10, 47)",6
61,"(10, 48)",5
61,"(10, 49)",5
61,"(10, 50)",5
61,"(10, 51)",5
61,"(10, 52)",6
61,"(10, 53)",6
61,"(10, 54)",6
61,"(10, 55)",6
61,"(10, 56)",6
61,"(10, 58)",4
61,"(10, 59)",4
61,"(10, 61)",-1
61,"(10, 62)",-1
61,"(10, 65)",4
61,"(10, 66)",4
61,"(10, 67)",5
61,"(10, 68)",4
61,"(10, 69)",4
61,"(10, 70)",4
61,"(10, 75)",6
61,"(10, 78)",10
61,"(10, 79)",11
61,"(10, 80)",11
61,"(10, 81)",12
61,"(10, 82)",13
61,"(10, 83)",14
61,"(10, 84)",14
61,"(10, 87)",-1
61,"(10, 88)",-1
61,"(10, 89)",-1
61,"(10, 90)",-1
61,"(10, 92)",7
61,"(10, 93)",7
61,"(10, 94)",7
61,"(10, 95)",7
61,"(10, 97)",6
61,"(10, 98)",5
61,"(10, 99)",5
61,"(11, 0)",-1
61,"(11, 1)",-1
61,"(11, 2)",7
61,"(11, 3)",7
61,"(11, 4)",7
61,"(11, 5)",7
61,"(11, 6)",-1
61,"(11, 7)",6
61,"(11, 8)",-1
61,"(11, 10)",-1
61,"(11, 11)",-1
61,"(11, 13)",5
61,"(11, 14)",4
61,"(11, 15)",5
61,"(11, 16)",5
61,"(11, 17)",7
61,"(11, 18)",-1
61,"(11, 20)",-1
61,"(11, 21)",-1
61,"(11, 23)",29
61,"(11, 25)",28
61,"(11, 26)",28
61,"(11, 27)",29
61,"(11, 28)",-1
61,"(11, 29)",-1
61,"(11, 30)",-1
61,"(11, 32)",-1
61,"(11, 33)",4
61,"(11, 34)",4
61,"(11, 35)",4
61,"(11, 37)",6
61,"(11, 38)",5
61,"(11, 39)",6
61,"(11, 41)",7
61,"(11, 43)",9
61,"(11, 44)",8
61,"(11, 45)",7
61,"(11, 46)",-1
61,"(11, 47)",6
61,"(11, 48)",6
61,"(11, 49)",5
61,"(11, 50)",5
61,"(11, 51)",-1
61,"(11, 52)",6
61,"(11, 53)",6
61,"(11, 54)",7
61,"(11, 56)",-1
61,"(11, 57)",-1
61,"(11, 58)",-1
61,"(11, 60)",-1
61,"(11, 62)",-1
61,"(11, 63)",-1
61,"(11, 64)",4
61,"(11, 65)",-1
61,"(11, 67)",-1
61,"(11, 68)",5
61,"(11, 70)",4
61,"(11, 71)",5
61,"(11, 72)",9
61,"(11, 73)",8
61,"(11, 74)",7
61,"(11, 75)",8
61,"(11, 76)",9
61,"(11, 77)",10
61,"(11, 78)",11
61,"(11, 79)",11
61,"(11, 80)",12
61,"(11, 83)",-1
61,"(11, 85)",-1
61,"(11, 86)",-1
61,"(11, 87)",-1
61,"(11, 88)",-1
61,"(11, 90)",-1
61,"(11, 92)",7
61,"(11, 93)",7
61,"(11, 97)",6
61,"(11, 98)",6
61,"(11, 99)",6
61,"(12, 0)",-1
61,"(12, 1)",-1
61,"(12, 2)",7
61,"(12, 3)",-1
61,"(12, 4)",-1
61,"(12, 5)",-1
61,"(12, 6)",-1
61,"(12, 7)",7
61,"(12, 8)",7
61,"(12, 9)",-1
61,"(12, 11)",-1
61,"(12, 12)",5
61,"(12, 13)",5
61,"(12, 15)",5
61,"(12, 16)",5
61,"(12, 17)",-1
61,"(12, 18)",-1
61,"(12, 20)",-1
61,"(12, 22)",-1
61,"(12, 23)",-1
61,"(12, 24)",-1
61,"(12, 25)",28
61,"(12, 26)",28
61,"(12, 28)",-1
61,"(12, 29)",-1
61,"(12, 30)",-1
61,"(12, 31)",-1
61,"(12, 33)",6
61,"(12, 34)",5
61,"(12, 35)",5
61,"(12, 36)",6
61,"(12, 37)",-1
61,"(12, 38)",7
61,"(12, 39)",7
61,"(12, 40)",7
61,"(12, 41)",8
61,"(12, 43)",-1
61,"(12, 44)",8
61,"(12, 45)",7
61,"(12, 46)",-1
61,"(12, 47)",7
61,"(12, 48)",-1
61,"(12, 49)",5
61,"(12, 50)",5
61,"(12, 51)",7
61,"(12, 52)",6
61,"(12, 53)",6
61,"(12, 54)",8
61,"(12, 55)",-1
61,"(12, 57)",-1
61,"(12, 58)",-1
61,"(12, 60)",-1
61,"(12, 61)",-1
61,"(12, 62)",-1
61,"(12, 63)",-1
61,"(12, 64)",5
61,"(12, 65)",-1
61,"(12, 66)",11
61,"(12, 67)",10
61,"(12, 68)",-1
61,"(12, 69)",5
61,"(12, 70)",5
61,"(12, 71)",5
61,"(12, 74)",8
61,"(12, 75)",8
61,"(12, 76)",-1
61,"(12, 77)",10
61,"(12, 78)",12
61,"(12, 79)",11
61,"(12, 80)",-1
61,"(12, 81)",-1
61,"(12, 82)",-1
61,"(12, 83)",-1
61,"(12, 84)",-1
61,"(12, 85)",-1
61,"(12, 87)",-1
61,"(12, 88)",-1
61,"(12, 90)",-1
61,"(12, 91)",-1
61,"(12, 93)",8
61,"(12, 94)",8
61,"(12, 95)",9
61,"(12, 96)",7
61,"(12, 97)",7
61,"(12, 98)",-1
61,"(12, 99)",6
61,"(13, 0)",-1
61,"(13, 1)",-1
61,"(13, 4)",-1
61,"(13, 5)",-1
61,"(13, 6)",-1
61,"(13, 7)",7
61,"(13, 8)",8
61,"(13, 10)",-1
61,"(13, 11)",-1
61,"(13, 12)",6
61,"(13, 13)",6
61,"(13, 15)",10
61,"(13, 16)",6
61,"(13, 17)",-1
61,"(13, 18)",-1
61,"(13, 19)",-1
61,"(13, 20)",-1
61,"(13, 21)",-1
61,"(13, 22)",-1
61,"(13, 23)",-1
61,"(13, 25)",27
61,"(13, 27)",-1
61,"(13, 28)",-1
61,"(13, 29)",-1
61,"(13, 30)",-1
61,"(13, 31)",-1
61,"(13, 33)",6
61,"(13, 34)",5
61,"(13, 35)",5
61,"(13, 37)",7
61,"(13, 38)",7
61,"(13, 39)",7
61,"(13, 40)",-1
61,"(13, 41)",-1
61,"(13, 43)",-1
61,"(13, 44)",-1
61,"(13, 48)",-1
61,"(13, 50)",6
61,"(13, 51)",6
61,"(13, 52)",7
61,"(13, 53)",7
61,"(13, 54)",9
61,"(13, 55)",-1
61,"(13, 56)",-1
61,"(13, 57)",-1
61,"(13, 60)",-1
61,"(13, 61)",-1
61,"(13, 62)",-1
61,"(13, 63)",-1
61,"(13, 64)",6
61,"(13, 65)",7
61,"(13, 66)",9
61,"(13, 67)",11
61,"(13, 68)",-1
61,"(13, 69)",-1
61,"(13, 71)",5
61,"(13, 72)",-1
61,"(13, 73)",9
61,"(13, 74)",8
61,"(13, 75)",9
61,"(13, 76)",10
61,"(13, 77)",10
61,"(13, 81)",-1
61,"(13, 82)",-1
61,"(13, 84)",-1
61,"(13, 86)",-1
61,"(13, 87)",-1
61,"(13, 88)",-1
61,"(13, 90)",-1
61,"(13, 92)",-1
61,"(13, 93)",-1
61,"(13, 94)",9
61,"(13, 95)",8
61,"(13, 96)",8
61,"(13, 97)",-1
61,"(13, 99)",6
61,"(14, 0)",-1
61,"(14, 1)",-1
61,"(14, 2)",-1
61,"(14, 3)",-1
61,"(14, 4)",-1
61,"(14, 5)",-1
61,"(14, 6)",-1
61,"(14, 7)",8
61,"(14, 8)",10
61,"(14, 9)",10
61,"(14, 10)",12
61,"(14, 12)",-1
61,"(14, 15)",9
